filename,width,height,class,xmin,ymin,xmax,ymax
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,114,103,196,193
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,30,118,113,191
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,295,110,378,205
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,198,111,284,205
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,1,153,31,215
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,114,157,220,304
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,306,175,399,289
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,16,185,105,302
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,219,192,308,310
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,342,278,415,384
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,52,0,123,68
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,256,287,339,392
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,77,290,165,401
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,0,282,67,413
x--1-_jpg.rf.c9fe9eaf991a84741aba542601c6dd0a.jpg,416,416,apple,170,291,258,406
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,0,110,45,150
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,88,139,121,166
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,42,142,81,164
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,274,141,323,172
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,390,144,415,172
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,333,149,382,178
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,0,145,46,187
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,58,151,109,185
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,108,168,155,193
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,367,170,416,196
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,302,168,351,202
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,18,174,77,216
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,75,180,127,219
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,280,198,337,230
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,336,195,377,235
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,369,193,415,238
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,43,212,103,250
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,0,210,44,253
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,272,231,335,263
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,337,233,399,274
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,42,237,107,291
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,12,249,53,288
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,369,256,415,296
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,99,255,169,308
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,288,257,360,308
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,12,281,76,331
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,332,301,404,351
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,266,306,332,357
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,45,326,71,375
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,0,319,46,386
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,296,347,360,394
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,331,364,413,407
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,12,376,64,409
6fd3cd349ce66686_jpg.rf.cb2c6138b6d7979dfbaef2912f909d07.jpg,416,416,apple,242,384,324,408
cocos_kiwi_orange_dates_salak_plum_tamarilo_maracuja_jpg.rf.cb2d02ac3581b97022cbcc4e2e4b6827.jpg,416,416,orange,155,245,258,367
apple_apricot_nectarine_peach_peach-flat-_pomegranate_pear_plum_jpg.rf.cb52c4a102ed7462e1260d16d19007b6.jpg,416,416,apple,246,133,305,223
apple_apricot_nectarine_peach_peach-flat-_pomegranate_pear_plum_jpg.rf.cb52c4a102ed7462e1260d16d19007b6.jpg,416,416,pear,146,165,231,243
apple_apricot_nectarine_peach_peach-flat-_pomegranate_pear_plum_jpg.rf.cb52c4a102ed7462e1260d16d19007b6.jpg,416,416,apple,65,156,147,277
apple_apricot_nectarine_peach_peach-flat-_pomegranate_pear_plum_jpg.rf.cb52c4a102ed7462e1260d16d19007b6.jpg,416,416,peach,268,214,339,287
apple_apricot_nectarine_peach_peach-flat-_pomegranate_pear_plum_jpg.rf.cb52c4a102ed7462e1260d16d19007b6.jpg,416,416,apple,218,247,288,354
__opt__aboutcom__coeus__resources__content_migration__mnn__images__2018__10__red_apples_on_tree-c341353e61b54c7caa6b5769d8509fd7_jpg.rf.cbaf141e67b4cd53d4ce63925611b0fd.jpg,416,416,apple,301,116,410,288
__opt__aboutcom__coeus__resources__content_migration__mnn__images__2018__10__red_apples_on_tree-c341353e61b54c7caa6b5769d8509fd7_jpg.rf.cbaf141e67b4cd53d4ce63925611b0fd.jpg,416,416,apple,17,222,123,356
__opt__aboutcom__coeus__resources__content_migration__mnn__images__2018__10__red_apples_on_tree-c341353e61b54c7caa6b5769d8509fd7_jpg.rf.cbaf141e67b4cd53d4ce63925611b0fd.jpg,416,416,apple,240,217,347,374
__opt__aboutcom__coeus__resources__content_migration__mnn__images__2018__10__red_apples_on_tree-c341353e61b54c7caa6b5769d8509fd7_jpg.rf.cbaf141e67b4cd53d4ce63925611b0fd.jpg,416,416,apple,118,228,235,406
__opt__aboutcom__coeus__resources__content_migration__mnn__images__2018__10__red_apples_on_tree-c341353e61b54c7caa6b5769d8509fd7_jpg.rf.cbaf141e67b4cd53d4ce63925611b0fd.jpg,416,416,apple,274,0,370,114
189ca57622f3aaaa_jpg.rf.cc9e6cf1a016df8d041b2478070c7bbc.jpg,416,416,apple,110,14,244,200
189ca57622f3aaaa_jpg.rf.cc9e6cf1a016df8d041b2478070c7bbc.jpg,416,416,apple,159,181,299,378
189ca57622f3aaaa_jpg.rf.cc9e6cf1a016df8d041b2478070c7bbc.jpg,416,416,apple,35,190,162,378
04f2498e3f26c4dc_jpg.rf.cce2178e473e9387384ba4b46ad25ec9.jpg,416,416,apple,135,105,267,293
9683227452_7447d1f513_z_jpg.rf.cd3ebca49ee7206d7d9581536a7e5791.jpg,416,416,pear,144,85,229,163
9683227452_7447d1f513_z_jpg.rf.cd3ebca49ee7206d7d9581536a7e5791.jpg,416,416,apple,247,103,325,228
9683227452_7447d1f513_z_jpg.rf.cd3ebca49ee7206d7d9581536a7e5791.jpg,416,416,orange,94,156,167,258
9683227452_7447d1f513_z_jpg.rf.cd3ebca49ee7206d7d9581536a7e5791.jpg,416,416,peach,165,161,252,273
9683227452_7447d1f513_z_jpg.rf.cd3ebca49ee7206d7d9581536a7e5791.jpg,416,416,banana,217,192,375,281
r_180_100_jpg.rf.cebb0654c97ec34f4d6fc2090f1f8e37.jpg,416,416,peach,33,13,391,404
images--9-_jpeg.rf.d00567e7a82185a36e74b03e3ba38cc2.jpg,416,416,apple,44,96,224,319
images--9-_jpeg.rf.d00567e7a82185a36e74b03e3ba38cc2.jpg,416,416,orange,156,100,382,355
mfff_reddelicious_square-720x720_png.rf.d009fe905d9adb118cd910a92f452f87.jpg,416,416,apple,55,57,368,383
download_jpeg.rf.d02ab06c53991d39cd828355acb10d3d.jpg,416,416,peach,63,74,351,340
download--1-_jpeg.rf.d0944b6fae303ec4d3031bbe5a4aaad7.jpg,416,416,peach,323,180,414,399
download--1-_jpeg.rf.d0944b6fae303ec4d3031bbe5a4aaad7.jpg,416,416,peach,34,214,190,414
download--1-_jpeg.rf.d0944b6fae303ec4d3031bbe5a4aaad7.jpg,416,416,peach,190,274,334,414
download--1-_jpeg.rf.d0944b6fae303ec4d3031bbe5a4aaad7.jpg,416,416,peach,283,0,414,195
download--1-_jpeg.rf.d0944b6fae303ec4d3031bbe5a4aaad7.jpg,416,416,peach,2,0,129,193
download--1-_jpeg.rf.d0944b6fae303ec4d3031bbe5a4aaad7.jpg,416,416,peach,156,73,320,292
images--4-_jpeg.rf.d0c1a09f2a5e6d2954d277f7fb2a1d14.jpg,416,416,orange,74,25,340,398
5080593765_faa85c1168_z_jpg.rf.d0ca82c4a1ed8831f4a01a93637eddf6.jpg,416,416,banana,253,188,335,284
5080593765_faa85c1168_z_jpg.rf.d0ca82c4a1ed8831f4a01a93637eddf6.jpg,416,416,orange,187,275,220,343
5080593765_faa85c1168_z_jpg.rf.d0ca82c4a1ed8831f4a01a93637eddf6.jpg,416,416,orange,139,292,202,379
5080593765_faa85c1168_z_jpg.rf.d0ca82c4a1ed8831f4a01a93637eddf6.jpg,416,416,orange,199,323,260,409
5080593765_faa85c1168_z_jpg.rf.d0ca82c4a1ed8831f4a01a93637eddf6.jpg,416,416,orange,137,360,202,414
r_94_100_jpg.rf.d13dfe6604f4f98d4e61b5a203972e7d.jpg,416,416,pear,5,33,400,395
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,pear,311,185,336,239
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,banana,112,166,206,315
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,pear,357,211,384,272
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,pear,303,220,332,283
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,pear,260,229,297,281
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,orange,202,248,246,327
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,peach,339,271,380,311
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,banana,8,199,127,397
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,orange,243,276,297,334
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,peach,373,295,411,336
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,orange,174,292,228,355
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,peach,346,314,381,352
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,peach,364,365,404,410
6274816976_8fd675d8fe_z_jpg.rf.d17269b6a4a332bffeb60b55361dd557.jpg,416,416,orange,259,365,312,415
comparison-apple-pear-orange-green-red-fruit-as-concept-38934677_jpg.rf.d21f7772bbc695eac1919e91b96811bf.jpg,416,416,pear,31,86,125,318
comparison-apple-pear-orange-green-red-fruit-as-concept-38934677_jpg.rf.d21f7772bbc695eac1919e91b96811bf.jpg,416,416,orange,261,150,375,310
comparison-apple-pear-orange-green-red-fruit-as-concept-38934677_jpg.rf.d21f7772bbc695eac1919e91b96811bf.jpg,416,416,apple,144,155,244,317
r_260_100_jpg.rf.d263e2ca9bfaff7b16ba4fedac633db1.jpg,416,416,peach,0,0,408,408
33b29092037fcdad_jpg.rf.d2ed0ef3413d25e24621342948942a90.jpg,416,416,pear,215,16,348,147
33b29092037fcdad_jpg.rf.d2ed0ef3413d25e24621342948942a90.jpg,416,416,pear,105,29,243,161
33b29092037fcdad_jpg.rf.d2ed0ef3413d25e24621342948942a90.jpg,416,416,pear,73,37,202,332
33b29092037fcdad_jpg.rf.d2ed0ef3413d25e24621342948942a90.jpg,416,416,pear,197,128,356,323
6820330689_1095de3872_z_jpg.rf.d31591e6625d8745b8b2aa1c6da03d2d.jpg,416,416,pear,321,228,353,280
6820330689_1095de3872_z_jpg.rf.d31591e6625d8745b8b2aa1c6da03d2d.jpg,416,416,apple,267,257,291,292
6820330689_1095de3872_z_jpg.rf.d31591e6625d8745b8b2aa1c6da03d2d.jpg,416,416,banana,355,247,376,306
6820330689_1095de3872_z_jpg.rf.d31591e6625d8745b8b2aa1c6da03d2d.jpg,416,416,orange,287,268,313,305
r_266_100_jpg.rf.d32701fd2f4cf7558f0c553a8cd64f1e.jpg,416,416,apple,21,0,412,404
orange-fruit-picture_jpg.rf.d337755dc878b638a43dc690a6078829.jpg,416,416,orange,50,29,370,382
3511828428_8884547eaa_z_jpg.rf.d38ed37c807e891352b5e00ed940c2da.jpg,416,416,banana,39,55,231,128
3511828428_8884547eaa_z_jpg.rf.d38ed37c807e891352b5e00ed940c2da.jpg,416,416,pear,84,121,218,236
1804070336_e2ea945d5a_z_jpg.rf.d4870c44f21dfdc2cbb801d4e8e3eafc.jpg,416,416,banana,131,101,256,251
1804070336_e2ea945d5a_z_jpg.rf.d4870c44f21dfdc2cbb801d4e8e3eafc.jpg,416,416,pear,181,201,241,302
1804070336_e2ea945d5a_z_jpg.rf.d4870c44f21dfdc2cbb801d4e8e3eafc.jpg,416,416,orange,146,303,214,394
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,155,81,192,130
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,218,82,256,138
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,254,96,292,145
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,184,105,221,157
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,119,112,155,166
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,130,141,179,194
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,230,151,268,197
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,145,195,202,256
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,111,216,145,272
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,55,212,101,277
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,199,220,237,276
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,237,249,270,302
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,149,258,195,332
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,263,278,313,338
e95c47681c5246b6_jpg.rf.d5428e5b442e66d21f1f0c48bf2a834b.jpg,416,416,apple,229,307,269,353
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,130,87,159,125
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,164,90,188,130
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,71,98,105,136
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,264,121,293,149
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,173,125,201,159
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,86,133,131,209
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,238,154,269,197
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,158,158,180,196
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,apple,19,13,30,30
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,99,197,136,240
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,195,216,223,255
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,orange,55,233,90,285
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,apple,40,24,52,41
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,apple,24,30,35,48
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,pear,54,41,68,57
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,pear,32,43,50,65
2409162483_fbd2fb7b0d_z_jpg.rf.d5c4712d1369051d4510ea80fd35918c.jpg,416,416,banana,19,67,38,91
331052806_1c3b0eb2d2_z_jpg.rf.d5e1fc6c70ff3d94386226bc444a424c.jpg,416,416,orange,189,65,256,159
331052806_1c3b0eb2d2_z_jpg.rf.d5e1fc6c70ff3d94386226bc444a424c.jpg,416,416,pear,187,136,327,255
331052806_1c3b0eb2d2_z_jpg.rf.d5e1fc6c70ff3d94386226bc444a424c.jpg,416,416,orange,257,207,393,375
331052806_1c3b0eb2d2_z_jpg.rf.d5e1fc6c70ff3d94386226bc444a424c.jpg,416,416,banana,233,0,404,150
Diabetes-atau-Darah-Tinggi-Sebaiknya-Kosumsi-Buah-Pir-doc-buahpir-ivoox-id__jpg.rf.d5e63d141a3cdc805d11b080f8739424.jpg,416,416,pear,253,26,404,381
Diabetes-atau-Darah-Tinggi-Sebaiknya-Kosumsi-Buah-Pir-doc-buahpir-ivoox-id__jpg.rf.d5e63d141a3cdc805d11b080f8739424.jpg,416,416,pear,100,40,300,414
Diabetes-atau-Darah-Tinggi-Sebaiknya-Kosumsi-Buah-Pir-doc-buahpir-ivoox-id__jpg.rf.d5e63d141a3cdc805d11b080f8739424.jpg,416,416,pear,142,0,295,161
Diabetes-atau-Darah-Tinggi-Sebaiknya-Kosumsi-Buah-Pir-doc-buahpir-ivoox-id__jpg.rf.d5e63d141a3cdc805d11b080f8739424.jpg,416,416,pear,1,0,180,342
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,227,30,284,150
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,173,123,243,258
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,229,127,287,255
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,12,99,117,287
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,104,110,189,278
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,266,248,330,379
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,228,245,299,388
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,172,243,252,409
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,5,269,112,415
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,102,271,194,415
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,116,0,184,122
farm-fresh-oranges-sale-stacks-organic-arranged-to-be-sold-traditional-fruit-market-taken-natural-indoor-lighting-47736073_jpg.rf.d6bc5c29cc9e608dcb0fe2a2220dd26a.jpg,416,416,orange,174,7,236,138
apple-pear-orange-13749339_jpg.rf.d72667ec96da6d6e452137683c67e02d.jpg,416,416,pear,145,48,256,314
apple-pear-orange-13749339_jpg.rf.d72667ec96da6d6e452137683c67e02d.jpg,416,416,orange,272,160,377,323
apple-pear-orange-13749339_jpg.rf.d72667ec96da6d6e452137683c67e02d.jpg,416,416,apple,26,160,139,330
127_100_jpg.rf.d7e2640c1a067d6d5133af13068bd925.jpg,416,416,banana,104,0,329,412
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,141,138,150,151
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,192,140,204,156
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,237,141,252,158
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,51,145,65,169
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,68,155,84,173
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,113,156,129,174
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,17,159,26,173
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,279,159,292,178
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,220,161,229,180
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,173,165,182,178
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,236,164,251,179
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,268,166,279,183
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,249,167,266,186
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,204,172,216,189
3877842465_25b9d30a14_z_jpg.rf.d82fa58f3a3dc7b72851d1a23a2cb624.jpg,416,416,banana,72,174,83,192
apple-1560425_jpg.rf.d88b2c0a8204ed68cd80529424fd302a.jpg,416,416,apple,77,52,348,390
Bananas-lady_finger-4_jpg.rf.d93408b758249c0505329486ab50ad83.jpg,416,416,banana,316,110,378,241
Bananas-lady_finger-4_jpg.rf.d93408b758249c0505329486ab50ad83.jpg,416,416,banana,72,123,213,274
Bananas-lady_finger-4_jpg.rf.d93408b758249c0505329486ab50ad83.jpg,416,416,banana,199,14,274,84
Bananas-lady_finger-4_jpg.rf.d93408b758249c0505329486ab50ad83.jpg,416,416,banana,267,2,336,124
Bananas-lady_finger-4_jpg.rf.d93408b758249c0505329486ab50ad83.jpg,416,416,banana,144,29,247,121
Bananas-lady_finger-4_jpg.rf.d93408b758249c0505329486ab50ad83.jpg,416,416,banana,101,31,211,176
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,banana,183,38,244,180
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,pear,105,98,157,163
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,pear,45,99,114,168
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,banana,253,64,290,214
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,pear,71,153,128,223
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,apple,152,184,217,267
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,orange,68,238,159,350
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,orange,125,300,192,394
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,orange,36,304,123,399
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,pear,120,16,177,117
4628185643_9800a96972_z_jpg.rf.dacefc48788e48f214b717683e0a2b03.jpg,416,416,pear,83,44,126,115
